class_id,class_name,mAP50,mAP50-95
0,sheep,0.9509420710790686,0.5792533258755002
1,cattle,0.9473595275622078,0.6004000156821057
2,seal,0.6724525791731075,0.41979161233126144
3,camelus,0.7809747447149107,0.39413176054199495
4,kiang,0.7176525593633045,0.3414442615591799
5,zebra,0.32733213691873647,0.18909063947966015
6,crocodile,0.010579121571833376,0.002694722714652273
7,elephant,0.0010763989070229755,0.0003881248368956715
8,deer,0.0,0.0
9,horse,0.0,0.0

GLOBAL,all,0.44083691392901925,0.252719446302125
