class_id,class_name,mAP50,mAP50-95
0,sheep,0.93655415947777,0.5230543596890161
1,cattle,0.8695427993470803,0.5402122383109997
2,seal,0.9337475609081811,0.592371727347474
3,camelus,0.7204273254526234,0.33228045479421925
4,kiang,0.7908519170113326,0.36061061722045096
5,zebra,0.7989207522479784,0.42181836218034763
6,crocodile,0.6061249735626426,0.19147640800462223
7,elephant,0.5182970886810655,0.13540750459436784
8,deer,0.5081245521464399,0.21264631893687708
9,horse,0.955485294117647,0.5600242313198007

GLOBAL,all,0.7638076422952762,0.38699022223981755
