class_id,class_name,mAP50,mAP50-95
0,sheep,0.9135729451424804,0.4907369769442861
1,cattle,0.8581650806037959,0.4984139388598498
2,seal,0.9193361449077234,0.5850801625915422
3,camelus,0.7001373584848518,0.30753710980444987
4,kiang,0.730012394742483,0.3167438875107546
5,zebra,0.7348151157303884,0.3616201732804528
6,crocodile,0.05970737770012031,0.018338503039305377
7,elephant,0.49866491282114866,0.1414821126214982
8,deer,0.346561281635846,0.1792971243118201
9,horse,0.9470227096273293,0.5115785109404642

GLOBAL,all,0.6707995321396167,0.34108284999044236
