class_id,class_name,mAP50,mAP50-95
0,sheep,0.947632304023008,0.5803776523287559
1,cattle,0.9572953986500498,0.6301210026731354
2,seal,0.9832458700800377,0.6940283203359374
3,camelus,0.7893995209343079,0.41179461040493254
4,kiang,0.8113309057327789,0.41065653540859104
5,zebra,0.8479689461587635,0.48452667800477595
6,crocodile,0.4661740670705792,0.2701508775237996
7,elephant,0.27912694915923736,0.08839512019834879
8,deer,0.007683121449974903,0.0029634363893131007
9,horse,0.6942606860744004,0.34026319914139763

GLOBAL,all,0.6784117769333138,0.39132774324089875
