class_id,class_name,mAP50,mAP50-95
0,sheep,0.947174642215803,0.5727779617174489
1,cattle,0.9608086530457142,0.6430907416769773
2,seal,0.9822174164392568,0.6718492852195139
3,camelus,0.7531151315445185,0.3799427346725968
4,kiang,0.7817955534555568,0.3757282189275287
5,zebra,0.7931116060716854,0.43564047842002135
6,crocodile,0.1700815057917591,0.0880103560029385
7,elephant,0.10934622959960184,0.026034737549424848
8,deer,9.336585654472844e-05,3.734634261789138e-05
9,horse,0.003822462880006145,0.0018969106174447363

GLOBAL,all,0.5501566566900447,0.3195008771146513
