class_id,class_name,mAP50,mAP50-95
0,sheep,0.9480224130248133,0.5475606697812023
1,cattle,0.9393980580567907,0.5883349797954016
2,seal,0.9545731571432085,0.6461778871024936
3,camelus,0.804794483885089,0.3827922048073288
4,kiang,0.7955593370726571,0.36197671613805715
5,zebra,0.7027879776034685,0.347405616286932
6,crocodile,0.39849884713140327,0.1398949379113983
7,elephant,0.4501450964306517,0.12036327788202365
8,deer,0.1913981028038735,0.0769061587113223
9,horse,0.909677653937307,0.37633729432844737

GLOBAL,all,0.7094855127089262,0.35877497427446065
