class_id,class_name,mAP50,mAP50-95
0,sheep,0.9565540504393122,0.5835744139254193
1,cattle,0.9464193437103169,0.6022511373751066
2,seal,0.6660385847830472,0.4263979419427926
3,camelus,0.7868873661414867,0.3874131513608182
4,kiang,0.7030838077490058,0.32934333193385695
5,zebra,0.297319120073802,0.1733893520194382
6,crocodile,0.0024268595945060763,0.0009387910245188289
7,elephant,0.0007765172303552463,0.0003111052269683673
8,deer,0.0,0.0
9,horse,0.00011188787220076435,1.1188787220076436e-05

GLOBAL,all,0.4359617537594033,0.2503630413596139
