class_id,class_name,mAP50,mAP50-95
0,sheep,0.9447818608110488,0.5435737883731113
1,cattle,0.931385784619969,0.5885946281305566
2,seal,0.9615435042245902,0.6333188678231565
3,camelus,0.7778968562665135,0.3654678737215756
4,kiang,0.8176173238557027,0.3789005988140103
5,zebra,0.8329279647486921,0.46403106294963187
6,crocodile,0.43673626051190695,0.20835937089187412
7,elephant,0.5197720150858193,0.13994847358058918
8,deer,0.4537016673620448,0.17747712541128385
9,horse,0.882097033685269,0.5287104594487368

GLOBAL,all,0.7558460271171555,0.4028382249144526
