class_id,class_name,mAP50,mAP50-95
0,sheep,0.9430948008972865,0.5304585432544854
1,cattle,0.9309777015812168,0.6018801336609227
2,seal,0.9619641901317277,0.6269534259136088
3,camelus,0.7901698888549549,0.3916640225233446
4,kiang,0.8246636094587062,0.36775240895114847
5,zebra,0.8463953091453897,0.471229221946002
6,crocodile,0.3683513332029196,0.14951538113967727
7,elephant,0.5489961050279746,0.15025567808949666
8,deer,0.5970937850402529,0.31206519269776883
9,horse,0.9324567043995797,0.5966350020968905

GLOBAL,all,0.7744163427740008,0.4198409010273344
