class_id,class_name,mAP50,mAP50-95
0,sheep,0.926906543966934,0.5158536487213643
1,cattle,0.8859380008705149,0.5688408272306905
2,seal,0.9342936812178135,0.5974859509403568
3,camelus,0.6887059656283478,0.3315710726928399
4,kiang,0.7443815996631306,0.338301827508998
5,zebra,0.7503816176740256,0.3971610460482794
6,crocodile,0.9278571428571429,0.47501257142857145
7,elephant,0.5514227298058496,0.15305207142789345
8,deer,0.6053914835164836,0.2870291184196756
9,horse,0.9226409985935302,0.6109829487479475

GLOBAL,all,0.7937919763793773,0.4275291083166617
