class_id,class_name,mAP50,mAP50-95
0,sheep,0.9301880953743267,0.5163020024961587
1,cattle,0.8942378938071789,0.5757066153834262
2,seal,0.9285654350666617,0.5893224737860846
3,camelus,0.7070304086971666,0.34233118423560754
4,kiang,0.7559942917132517,0.33166453464090984
5,zebra,0.7354948911853469,0.38921494003884693
6,crocodile,0.8765,0.4593678095238095
7,elephant,0.5440891329047899,0.14575514194928477
8,deer,0.7398529411764707,0.3266510702282372
9,horse,0.9384475734287819,0.5755425697164132

GLOBAL,all,0.8050400663353976,0.4251858341998778
