class_id,class_name,mAP50,mAP50-95
0,sheep,0.9415551132930913,0.5513892161705988
1,cattle,0.9411863635382527,0.5943019635261144
2,seal,0.963337838372031,0.6464116115721097
3,camelus,0.809420838452036,0.38000336788958483
4,kiang,0.8255091423948784,0.35811352173389255
5,zebra,0.7833547337186506,0.40923492546146595
6,crocodile,0.1303874275994577,0.051164321108684754
7,elephant,0.4761839407212583,0.13500714642829317
8,deer,0.29634370720136693,0.12608267706785758
9,horse,0.928681350857313,0.42554006259561444

GLOBAL,all,0.7095960456148337,0.36772488135542164
