class_id,class_name,mAP50,mAP50-95
0,sheep,0.9259892131166932,0.5190856627065101
1,cattle,0.8815140343717967,0.5210790879867631
2,seal,0.923443086706424,0.5739808491233733
3,camelus,0.5916656984681923,0.2284962105856069
4,kiang,0.7193811726757591,0.3102374641301637
5,zebra,0.6175092762962555,0.272202551001433
6,crocodile,0.6394580724820611,0.23078450360047803
7,elephant,0.38596440190037135,0.1101473726272589
8,deer,0.14730825708917078,0.06121573556192367
9,horse,0.9056446225683977,0.45218155178000774

GLOBAL,all,0.6737877835675122,0.32794109891035184
