class_id,class_name,mAP50,mAP50-95
0,sheep,0.9428603336532804,0.5617822246964261
1,cattle,0.9354676975774675,0.5721189779245459
2,seal,0.7619008350583604,0.4916877484597236
3,camelus,0.7322959947436157,0.3383109964614706
4,kiang,0.5667588236465857,0.24222999940226608
5,zebra,0.6002389194780327,0.33045235419793895
6,crocodile,0.001052822639152052,0.0004271487396261311
7,elephant,0.0028585823077124073,0.0008883156094387052
8,deer,0.0,0.0
9,horse,0.000520961960105054,0.00024221154155935746

GLOBAL,all,0.4543954971064312,0.25381399770329954
