class_id,class_name,mAP50,mAP50-95
0,sheep,0.9059974265990295,0.48737863600116704
1,cattle,0.8800354763896515,0.5365812335228075
2,seal,0.9072283977904779,0.5709468113901474
3,camelus,0.6496342678132709,0.2751221563984846
4,kiang,0.7000555478474668,0.3078224893294404
5,zebra,0.6921789572905549,0.33228596813229067
6,crocodile,0.8331190476190476,0.28394914439049324
7,elephant,0.4252824397036594,0.1155436908326721
8,deer,0.32956872853946695,0.19598748286185405
9,horse,0.9932608695652173,0.49551042548190666

GLOBAL,all,0.7316361159157843,0.3601128038341264
