class_id,class_name,mAP50,mAP50-95
0,sheep,0.9328178497658113,0.5288069003784884
1,cattle,0.8901178671547197,0.5637651723749066
2,seal,0.9368338212265945,0.601613887237125
3,camelus,0.6992565185721038,0.3501229651026022
4,kiang,0.7624118426120663,0.3408266228942893
5,zebra,0.7824699148954442,0.4119281087308047
6,crocodile,0.5477324637681158,0.23691977893623845
7,elephant,0.5203883040564597,0.14204160737819632
8,deer,0.4491913718239734,0.24092074708180392
9,horse,0.9405495227995758,0.5906599453971189

GLOBAL,all,0.7461769476674864,0.40076057355115746
