class_id,class_name,mAP50,mAP50-95
0,sheep,0.95082589132766,0.5690027817649265
1,cattle,0.9587907000483795,0.6122751530863936
2,seal,0.7028351543162492,0.4307982936310192
3,camelus,0.8095479209255394,0.40571158193418577
4,kiang,0.7381927455905545,0.35416905030295964
5,zebra,0.45293925955393577,0.2598761997061556
6,crocodile,0.014969563376727332,0.0056995729658724905
7,elephant,0.0035669905223958435,0.0009730021374162519
8,deer,0.0,0.0
9,horse,0.0,0.0

GLOBAL,all,0.4631668225661441,0.2638505635528929
