class_id,class_name,mAP50,mAP50-95
0,sheep,0.9502979556264564,0.5678025742620891
1,cattle,0.9663332565719,0.6388329465916021
2,seal,0.9839867172378928,0.7048748214661626
3,camelus,0.8364140016119949,0.4342935940241862
4,kiang,0.8062857145998168,0.41419566943630626
5,zebra,0.8522736640239783,0.49862397307546
6,crocodile,0.4640067255768287,0.25165504609174716
7,elephant,0.343860919207595,0.11085334452015663
8,deer,0.10971238640709903,0.038134246596846604
9,horse,0.7744033512602749,0.35536995049440984

GLOBAL,all,0.7087574692123837,0.4014636166558966
