class_id,class_name,mAP50,mAP50-95
0,sheep,0.9199349377406477,0.499708132678367
1,cattle,0.916124543328379,0.5833957513629577
2,seal,0.9118589357872089,0.5809084056012679
3,camelus,0.6980312001520403,0.34591114151634705
4,kiang,0.7414644860710422,0.34688132775315866
5,zebra,0.7833288380116887,0.4207340040430741
6,crocodile,0.9816666666666668,0.3829360075169125
7,elephant,0.5493517049079333,0.15358014226373207
8,deer,0.7068672438672438,0.32665479076479076
9,horse,0.9564347826086957,0.6445817434188431

GLOBAL,all,0.8165063339141547,0.42852914469194514
