class_id,class_name,mAP50,mAP50-95
0,sheep,0.9472796283540773,0.5810359774538958
1,cattle,0.9634393865311195,0.6355056030881726
2,seal,0.983881542103133,0.6947383714339345
3,camelus,0.796289159549036,0.411938078375628
4,kiang,0.7610692807438821,0.3849986183956489
5,zebra,0.8459872393272194,0.4838925302318646
6,crocodile,0.4008803973790672,0.20434576247259076
7,elephant,0.2995510246201816,0.09096081500720288
8,deer,0.010559825844906478,0.004011228717455842
9,horse,0.6405566811284529,0.3198402165113765

GLOBAL,all,0.6649494165581077,0.381126720168777
