class_id,class_name,mAP50,mAP50-95
0,sheep,0.9228407867857057,0.512930370817703
1,cattle,0.8617403877765784,0.5099686102420538
2,seal,0.9455555675454079,0.599026896351667
3,camelus,0.6562772436097352,0.2772799804487871
4,kiang,0.7058101964935753,0.3119330921325918
5,zebra,0.5654203429129079,0.2595168567281933
6,crocodile,0.3190906261916436,0.1349693787617024
7,elephant,0.46216314613996684,0.134525890635379
8,deer,0.23832159243798942,0.13684026440234484
9,horse,0.9197673301643892,0.47523806603764146

GLOBAL,all,0.6596987220057899,0.3352229406558063
