class_id,class_name,mAP50,mAP50-95
0,sheep,0.9371842806903404,0.525941310056721
1,cattle,0.8827534937047496,0.5525082585463965
2,seal,0.9591716375282645,0.61534412649874
3,camelus,0.7081405328779247,0.31587032461852743
4,kiang,0.7826839006244898,0.35479179270224026
5,zebra,0.7620550395992284,0.3936335973152102
6,crocodile,0.34500893974611113,0.1290042247750164
7,elephant,0.4874670316934164,0.12961319847848823
8,deer,0.4281512605042017,0.1906439887955182
9,horse,0.9490693533270853,0.5242839685985297

GLOBAL,all,0.7241685470295812,0.3731634790385388
