class_id,class_name,mAP50,mAP50-95
0,sheep,0.9263900032850733,0.5033721188120036
1,cattle,0.8896042277361538,0.5663027339068536
2,seal,0.9327470486842736,0.5854087053932636
3,camelus,0.7124914957740481,0.3404592505114779
4,kiang,0.7524032064934945,0.3503747886429894
5,zebra,0.8008728169932202,0.44181740761243943
6,crocodile,0.8789682539682538,0.38116155202821866
7,elephant,0.5451687875501566,0.15044915523851685
8,deer,0.5411956521739131,0.2531927731216529
9,horse,0.9541272727272727,0.630191041070041

GLOBAL,all,0.7933968765385859,0.4202729526337457
