class_id,class_name,mAP50,mAP50-95
0,sheep,0.9498566351955859,0.5737177424063254
1,cattle,0.9662389503963692,0.626694864663212
2,seal,0.9802774825020342,0.6899343247162458
3,camelus,0.834601256012041,0.43512129355217094
4,kiang,0.813543529901785,0.4143862956336246
5,zebra,0.8531767402056105,0.4846103839440256
6,crocodile,0.7000548781402324,0.35202967969260257
7,elephant,0.35514998581972834,0.11046101105015257
8,deer,0.0458239299117256,0.01480345243121435
9,horse,0.7514001683485937,0.3449725823210801

GLOBAL,all,0.7250123556433706,0.4046731630410654
