class_id,class_name,mAP50,mAP50-95
0,sheep,0.9484622072245814,0.5664876102064071
1,cattle,0.9615705607514162,0.6201427152422317
2,seal,0.7150091193336332,0.4400709274608931
3,camelus,0.8149745214284362,0.4062414279330374
4,kiang,0.7327250779961071,0.35338545234154534
5,zebra,0.5302226665276066,0.303197919629358
6,crocodile,0.015033433305405427,0.004935856113417035
7,elephant,0.004618794779521498,0.0012935069710212983
8,deer,0.0,0.0
9,horse,0.00012768539633968774,6.384269816984387e-05

GLOBAL,all,0.4722744066743047,0.2695819258596081
