entity_id,state,last_changed
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T13:31:00.030Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T13:32:00.079Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T13:33:00.077Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T13:35:00.022Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T13:36:00.023Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T13:37:00.018Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.8,2026-02-25T13:37:39.368Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.5,2026-02-25T13:38:00.067Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,5.6,2026-02-25T13:38:40.110Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T13:38:54.503Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T13:39:00.065Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T13:40:00.064Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T13:41:00.011Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T13:42:00.060Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T13:43:00.058Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T13:45:00.054Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T13:46:00.002Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T13:47:59.997Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,5.3,2026-02-25T13:48:35.677Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.7,2026-02-25T13:48:40.722Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.6,2026-02-25T13:49:00.045Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T13:49:37.427Z
