entity_id,state,last_changed
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:38:19.358Z
sensor.shelly_potencia_real_1s,3.8,2026-02-25T12:38:20.359Z
sensor.shelly_potencia_real_1s,3.7,2026-02-25T12:38:21.358Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:38:24.357Z
sensor.shelly_potencia_real_1s,4.5,2026-02-25T12:38:26.357Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:38:27.357Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:38:29.357Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:38:34.362Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:38:35.407Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:38:36.356Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:38:38.356Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:38:41.407Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:38:42.356Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:38:43.406Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:38:44.361Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:38:45.406Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:38:46.356Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:38:47.355Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:38:49.355Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:38:52.355Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:38:55.355Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:38:56.355Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:38:57.355Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:01.354Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:03.355Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:05.359Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:07.354Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:39:08.404Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:09.354Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:11.404Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:12.356Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:15.410Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:17.353Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:20.353Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:39:21.404Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:22.353Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:26.352Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:27.352Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:31.403Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:32.352Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:39:37.403Z
